x,y,z,e
f1000(u32),f1000(u32),f1000(u32),f1000(s64)
135.077,72.855,2.650,2157.932
135.007,72.848,2.650,2157.935
135.079,72.859,2.650,2157.937
135.037,73.217,2.650,2157.948
135.052,73.854,2.650,2157.968
135.767,77.101,2.650,2158.072
135.780,77.402,2.650,2158.082
135.741,77.696,2.650,2158.091
135.649,77.977,2.650,2158.101
135.507,78.241,2.650,2158.110
133.625,80.620,2.650,2158.205
133.384,80.979,2.650,2158.219
133.171,81.409,2.650,2158.234
133.013,81.878,2.650,2158.249
132.920,82.394,2.650,2158.266
132.899,82.870,2.650,2158.281
132.925,83.251,2.650,2158.292
133.037,83.831,2.650,2158.311
133.246,84.408,2.650,2158.330
133.530,84.922,2.650,2158.349
133.740,85.214,2.650,2158.360
134.124,85.634,2.650,2158.378
134.721,86.137,2.650,2158.402
135.005,86.406,2.650,2158.415
134.004,87.661,2.650,2158.465
133.071,86.980,2.650,2158.501
132.790,86.806,2.650,2158.511
132.258,86.557,2.650,2158.530
131.668,86.387,2.650,2158.549
131.059,86.311,2.650,2158.568
130.452,86.332,2.650,2158.587
129.926,86.428,2.650,2158.604
129.483,86.571,2.650,2158.619
129.067,86.768,2.650,2158.633
128.742,86.970,2.650,2158.645
128.253,87.379,2.650,2158.665
126.161,89.962,2.650,2158.769
125.934,90.160,2.650,2158.779
125.679,90.312,2.650,2158.788
125.402,90.416,2.650,2158.797
125.107,90.470,2.650,2158.807
122.073,90.482,2.650,2158.902
121.643,90.517,2.650,2158.915
121.174,90.618,2.650,2158.931
120.708,90.788,2.650,2158.946
120.247,91.036,2.650,2158.962
119.862,91.317,2.650,2158.977
119.580,91.575,2.650,2158.989
119.196,92.024,2.650,2159.008
118.876,92.547,2.650,2159.027
118.651,93.090,2.650,2159.046
118.553,93.436,2.650,2159.057
118.464,93.998,2.650,2159.075
118.444,94.779,2.650,2159.099
118.410,95.168,2.650,2159.111
116.805,95.168,2.650,2159.162
116.756,94.014,2.650,2159.198
116.720,93.712,2.650,2159.207
116.655,93.385,2.650,2159.218
116.474,92.826,2.650,2159.236
116.195,92.279,2.650,2159.256
115.834,91.783,2.650,2159.275
115.394,91.343,2.650,2159.294
114.856,90.962,2.650,2159.315
114.425,90.751,2.650,2159.330
114.065,90.623,2.650,2159.342
113.440,90.495,2.650,2159.362
110.116,90.470,2.650,2159.466
109.819,90.416,2.650,2159.476
109.542,90.312,2.650,2159.485
109.287,90.160,2.650,2159.494
109.062,89.963,2.650,2159.504
107.161,87.599,2.650,2159.599
106.865,87.284,2.650,2159.612
106.493,86.981,2.650,2159.627
106.071,86.722,2.650,2159.643
105.589,86.517,2.650,2159.659
105.129,86.391,2.650,2159.674
104.752,86.331,2.650,2159.686
104.162,86.311,2.650,2159.705
103.553,86.387,2.650,2159.724
102.988,86.549,2.650,2159.742
102.657,86.689,2.650,2159.754
102.161,86.970,2.650,2159.772
101.538,87.440,2.650,2159.796
101.213,87.657,2.650,2159.808
100.213,86.402,2.650,2159.859
101.084,85.644,2.650,2159.895
101.316,85.409,2.650,2159.905
101.678,84.945,2.650,2159.924
101.975,84.408,2.650,2159.943
102.184,83.831,2.650,2159.962
102.300,83.228,2.650,2159.981
102.320,82.618,2.650,2160.001
102.244,82.019,2.650,2160.019
102.016,81.319,2.650,2160.043
101.689,80.744,2.650,2160.063
99.714,78.241,2.650,2160.163
99.572,77.977,2.650,2160.173
99.480,77.696,2.650,2160.182
99.440,77.402,2.650,2160.191
99.454,77.103,2.650,2160.201
100.117,74.142,2.650,2160.296
100.179,73.715,2.650,2160.309
100.184,73.235,2.650,2160.324
100.142,72.813,2.650,2160.338
99.983,72.239,2.650,2160.356
99.795,71.800,2.650,2160.371
99.607,71.469,2.650,2160.383
99.254,70.995,2.650,2160.402
98.815,70.565,2.650,2160.421
98.336,70.226,2.650,2160.439
98.021,70.053,2.650,2160.451
97.502,69.846,2.650,2160.468
96.362,69.533,2.650,2160.505
96.719,67.969,2.650,2160.556
97.106,68.023,2.650,2160.568
97.872,68.176,2.650,2160.592
98.440,68.215,2.650,2160.610
98.799,68.197,2.650,2160.621
99.378,68.098,2.650,2160.640
99.960,67.902,2.650,2160.659
100.480,67.630,2.650,2160.677
100.773,67.429,2.650,2160.689
101.151,67.103,2.650,2160.704
101.459,66.759,2.650,2160.719
101.747,66.331,2.650,2160.735
101.964,65.877,2.650,2160.751
102.103,65.442,2.650,2160.765
102.790,62.485,2.650,2160.860
102.908,62.210,2.650,2160.870
103.071,61.963,2.650,2160.879
103.276,61.748,2.650,2160.888
103.519,61.572,2.650,2160.898
106.372,60.179,2.650,2160.997
106.686,59.979,2.650,2161.009
106.993,59.734,2.650,2161.021
107.260,59.471,2.650,2161.033
107.513,59.160,2.650,2161.045
107.770,58.749,2.650,2161.061
108.012,58.202,2.650,2161.079
108.169,57.608,2.650,2161.099
108.231,56.997,2.650,2161.118
108.197,56.385,2.650,2161.137
108.072,55.810,2.650,2161.156
107.965,55.497,2.650,2161.166
107.509,54.436,2.650,2161.202
108.955,53.740,2.650,2161.252
109.153,54.076,2.650,2161.265
109.511,54.770,2.650,2161.289
109.835,55.238,2.650,2161.307
110.065,55.499,2.650,2161.318
110.369,55.780,2.650,2161.331
110.768,56.078,2.650,2161.347
111.303,56.366,2.650,2161.366
111.878,56.568,2.650,2161.385
112.394,56.665,2.650,2161.401
112.856,56.691,2.650,2161.416
113.369,56.649,2.650,2161.432
113.860,56.536,2.650,2161.448
114.286,56.374,2.650,2161.462
117.027,55.067,2.650,2161.557
117.315,54.988,2.650,2161.566
117.610,54.961,2.650,2161.576
117.906,54.988,2.650,2161.585
118.195,55.067,2.650,2161.594
121.063,56.430,2.650,2161.694
121.415,56.551,2.650,2161.706
121.798,56.638,2.650,2161.718
122.190,56.685,2.650,2161.730
122.182,56.784,2.650,2161.734
122.197,56.682,2.650,2161.737
122.594,56.686,2.650,2161.749
123.294,56.582,2.650,2161.771
123.915,56.368,2.650,2161.792
124.458,56.076,2.650,2161.811
124.946,55.704,2.650,2161.831
125.352,55.279,2.650,2161.849
125.716,54.756,2.650,2161.869
126.262,53.738,2.650,2161.905
127.708,54.434,2.650,2161.956
127.569,54.799,2.650,2161.968
127.249,55.511,2.650,2161.992
127.077,56.082,2.650,2162.011
126.995,56.690,2.650,2162.030
127.009,57.304,2.650,2162.049
127.114,57.882,2.650,2162.068
127.217,58.220,2.650,2162.079
127.426,58.704,2.650,2162.095
127.779,59.262,2.650,2162.116
128.293,59.799,2.650,2162.139
128.837,60.175,2.650,2162.160
131.702,61.572,2.650,2162.260
131.945,61.748,2.650,2162.270
132.150,61.963,2.650,2162.279
132.313,62.210,2.650,2162.288
132.431,62.485,2.650,2162.298
133.117,65.440,2.650,2162.393
133.247,65.852,2.650,2162.406
133.451,66.287,2.650,2162.421
133.719,66.703,2.650,2162.437
134.064,67.097,2.650,2162.453
134.424,67.411,2.650,2162.468
134.738,67.628,2.650,2162.480
135.261,67.902,2.650,2162.499
135.842,68.098,2.650,2162.518
136.421,68.197,2.650,2162.536
136.781,68.215,2.650,2162.548
137.349,68.176,2.650,2162.565
138.114,68.023,2.650,2162.590
138.501,67.969,2.650,2162.602
138.844,69.469,2.650,2162.650
139.302,69.780,2.650,2162.650
138.588,70.010,2.650,2162.674
137.846,70.201,2.650,2162.698
137.344,70.402,2.650,2162.715
136.868,70.687,2.650,2162.732
136.442,71.042,2.650,2162.750
136.077,71.459,2.650,2162.767
135.779,71.934,2.650,2162.785
135.552,72.485,2.650,2162.803
135.454,72.902,2.650,2162.817
135.414,73.235,2.650,2162.827
135.428,73.809,2.650,2162.845
136.142,77.051,2.650,2162.949
136.159,77.419,2.650,2162.961
136.110,77.780,2.650,2162.972
135.997,78.126,2.650,2162.984
135.824,78.449,2.650,2162.995
133.930,80.843,2.650,2163.091
133.711,81.168,2.650,2163.103
133.520,81.553,2.650,2163.117
133.379,81.973,2.650,2163.131
133.296,82.435,2.650,2163.145
133.277,82.866,2.650,2163.159
133.300,83.202,2.650,2163.169
133.402,83.730,2.650,2163.186
133.590,84.252,2.650,2163.204
133.849,84.720,2.650,2163.220
134.033,84.976,2.650,2163.230
134.386,85.362,2.650,2163.247
134.973,85.856,2.650,2163.271
135.516,86.370,2.650,2163.294
134.083,88.167,2.650,2163.366
132.860,87.293,2.650,2163.413
132.610,87.138,2.650,2163.423
132.125,86.911,2.650,2163.439
131.592,86.757,2.650,2163.457
131.042,86.689,2.650,2163.474
130.492,86.707,2.650,2163.491
130.019,86.795,2.650,2163.507
129.622,86.922,2.650,2163.520
129.247,87.099,2.650,2163.533
128.963,87.276,2.650,2163.543
128.523,87.644,2.650,2163.561
126.433,90.224,2.650,2163.665
126.156,90.467,2.650,2163.677
125.843,90.653,2.650,2163.688
125.502,90.781,2.650,2163.700
125.142,90.847,2.650,2163.711
122.089,90.859,2.650,2163.807
121.698,90.890,2.650,2163.819
121.278,90.982,2.650,2163.833
120.863,91.133,2.650,2163.846
120.449,91.356,2.650,2163.861
120.101,91.610,2.650,2163.875
119.852,91.837,2.650,2163.885
119.502,92.246,2.650,2163.902
119.213,92.719,2.650,2163.919
119.008,93.213,2.650,2163.936
118.922,93.517,2.650,2163.946
118.841,94.033,2.650,2163.963
118.820,94.800,2.650,2163.987
118.757,95.545,2.650,2164.010
116.459,95.545,2.650,2164.082
116.380,94.044,2.650,2164.129
116.347,93.771,2.650,2164.138
116.290,93.480,2.650,2164.147
116.124,92.971,2.650,2164.164
115.872,92.477,2.650,2164.181
115.547,92.028,2.650,2164.199
115.150,91.632,2.650,2164.216
114.663,91.288,2.650,2164.235
114.278,91.099,2.650,2164.248
113.963,90.987,2.650,2164.259
113.400,90.872,2.650,2164.277
110.081,90.847,2.650,2164.381
109.718,90.781,2.650,2164.393
109.377,90.653,2.650,2164.404
109.065,90.467,2.650,2164.415
108.789,90.226,2.650,2164.427
106.876,87.846,2.650,2164.523
106.608,87.560,2.650,2164.535
106.275,87.289,2.650,2164.548
105.897,87.058,2.650,2164.562
105.465,86.874,2.650,2164.577
105.049,86.760,2.650,2164.590
104.716,86.707,2.650,2164.601
104.179,86.689,2.650,2164.618
103.628,86.757,2.650,2164.635
103.114,86.905,2.650,2164.652
102.824,87.028,2.650,2164.662
102.369,87.286,2.650,2164.678
101.757,87.748,2.650,2164.702
101.134,88.163,2.650,2164.726
99.702,86.366,2.650,2164.798
100.826,85.369,2.650,2164.845
101.033,85.159,2.650,2164.854
101.362,84.737,2.650,2164.871
101.630,84.252,2.650,2164.888
101.819,83.730,2.650,2164.906
101.924,83.185,2.650,2164.923
101.942,82.636,2.650,2164.940
101.875,82.102,2.650,2164.957
101.669,81.472,2.650,2164.978
101.375,80.955,2.650,2164.997
99.397,78.449,2.650,2165.097
99.224,78.126,2.650,2165.108
99.111,77.780,2.650,2165.120
99.062,77.419,2.650,2165.131
99.079,77.053,2.650,2165.143
99.746,74.074,2.650,2165.238
99.802,73.686,2.650,2165.251
99.807,73.256,2.650,2165.264
99.752,72.817,2.650,2165.278
99.626,72.364,2.650,2165.293
99.457,71.968,2.650,2165.306
99.290,71.675,2.650,2165.317
98.969,71.243,2.650,2165.334
98.573,70.856,2.650,2165.351
98.136,70.546,2.650,2165.368
97.860,70.395,2.650,2165.378
97.382,70.204,2.650,2165.394
95.918,69.788,2.650,2165.442
96.429,67.547,2.650,2165.514
97.170,67.651,2.650,2165.537
97.922,67.802,2.650,2165.561
98.443,67.837,2.650,2165.578
98.758,67.821,2.650,2165.587
99.286,67.731,2.650,2165.604
99.811,67.554,2.650,2165.622
100.285,67.306,2.650,2165.638
100.543,67.130,2.650,2165.648
100.886,66.834,2.650,2165.662
101.161,66.526,2.650,2165.675
101.418,66.144,2.650,2165.690
101.613,65.738,2.650,2165.704
101.739,65.342,2.650,2165.717
102.430,62.367,2.650,2165.813
102.574,62.031,2.650,2165.824
102.775,61.727,2.650,2165.836
103.027,61.463,2.650,2165.847
103.324,61.248,2.650,2165.859
106.188,59.850,2.650,2165.958
106.467,59.672,2.650,2165.969
106.742,59.452,2.650,2165.980
106.980,59.217,2.650,2165.990
107.206,58.940,2.650,2166.002
107.436,58.572,2.650,2166.015
107.655,58.077,2.650,2166.032
107.797,57.540,2.650,2166.050
107.853,56.989,2.650,2166.067
107.822,56.435,2.650,2166.084
107.708,55.912,2.650,2166.101
107.613,55.633,2.650,2166.110
107.033,54.247,2.650,2166.157
109.103,53.250,2.650,2166.230
109.484,53.894,2.650,2166.253
109.835,54.576,2.650,2166.277
110.132,55.005,2.650,2166.293
110.335,55.235,2.650,2166.303
110.611,55.490,2.650,2166.315
110.971,55.760,2.650,2166.329
111.456,56.020,2.650,2166.346
111.976,56.202,2.650,2166.363
112.440,56.290,2.650,2166.378
112.851,56.313,2.650,2166.391
113.311,56.276,2.650,2166.406
113.750,56.175,2.650,2166.420
114.138,56.027,2.650,2166.433
116.895,54.712,2.650,2166.529
117.248,54.615,2.650,2166.540
117.610,54.582,2.650,2166.551
117.973,54.615,2.650,2166.563
118.327,54.713,2.650,2166.574
121.205,56.080,2.650,2166.674
121.519,56.188,2.650,2166.685
121.862,56.266,2.650,2166.696
122.194,56.305,2.650,2166.706
122.568,56.309,2.650,2166.718
123.204,56.214,2.650,2166.738
123.763,56.021,2.650,2166.757
124.253,55.758,2.650,2166.774
124.694,55.422,2.650,2166.791
125.064,55.035,2.650,2166.808
125.243,54.798,2.650,2166.818
125.390,54.566,2.650,2166.826
126.113,53.247,2.650,2166.873
128.183,54.244,2.650,2166.945
127.917,54.944,2.650,2166.969
127.603,55.643,2.650,2166.993
127.447,56.162,2.650,2167.010
127.373,56.711,2.650,2167.027
127.385,57.266,2.650,2167.045
127.481,57.792,2.650,2167.061
127.572,58.090,2.650,2167.071
127.760,58.527,2.650,2167.086
128.077,59.028,2.650,2167.105
128.539,59.510,2.650,2167.126
129.028,59.848,2.650,2167.144
131.897,61.248,2.650,2167.244
132.194,61.463,2.650,2167.256
132.446,61.727,2.650,2167.267
132.646,62.031,2.650,2167.279
132.790,62.367,2.650,2167.290
133.481,65.341,2.650,2167.386
133.599,65.715,2.650,2167.398
133.781,66.104,2.650,2167.412
134.021,66.476,2.650,2167.425
134.331,66.830,2.650,2167.440
134.656,67.113,2.650,2167.454
134.933,67.305,2.650,2167.464
135.410,67.554,2.650,2167.481
135.935,67.731,2.650,2167.499
136.463,67.821,2.650,2167.515
136.777,67.837,2.650,2167.525
137.299,67.802,2.650,2167.542
138.051,67.651,2.650,2167.566
138.792,67.547,2.650,2167.589
139.288,69.721,2.650,2167.659
139.718,70.018,2.650,2167.659
139.644,70.065,2.650,2167.662
138.693,70.373,2.650,2167.693
137.964,70.560,2.650,2167.717
137.512,70.741,2.650,2167.732
137.087,70.995,2.650,2167.748
136.707,71.312,2.650,2167.763
136.381,71.685,2.650,2167.779
136.116,72.107,2.650,2167.794
135.912,72.601,2.650,2167.811
135.825,72.968,2.650,2167.823
135.792,73.252,2.650,2167.832
135.804,73.763,2.650,2167.848
136.517,77.002,2.650,2167.952
136.537,77.436,2.650,2167.965
136.479,77.864,2.650,2167.979
136.345,78.275,2.650,2167.992
136.140,78.657,2.650,2168.006
134.234,81.065,2.650,2168.102
134.037,81.358,2.650,2168.113
133.869,81.698,2.650,2168.125
133.745,82.067,2.650,2168.137
133.671,82.477,2.650,2168.151
133.654,82.861,2.650,2168.163
133.674,83.154,2.650,2168.172
133.766,83.630,2.650,2168.187
133.935,84.095,2.650,2168.203
134.169,84.518,2.650,2168.218
134.327,84.738,2.650,2168.226
134.648,85.089,2.650,2168.241
135.224,85.575,2.650,2168.265
135.934,86.247,2.650,2168.295
135.987,86.330,2.650,2168.298
135.959,86.419,2.650,2168.301
134.233,88.584,2.650,2168.388
134.160,88.626,2.650,2168.391
134.080,88.612,2.650,2168.393
133.673,88.353,2.650,2168.409
132.649,87.606,2.650,2168.448
132.430,87.470,2.650,2168.456
131.992,87.265,2.650,2168.472
131.516,87.128,2.650,2168.487
131.025,87.067,2.650,2168.503
130.533,87.083,2.650,2168.518
130.111,87.161,2.650,2168.531
129.761,87.274,2.650,2168.543
129.428,87.431,2.650,2168.555
129.185,87.582,2.650,2168.564
128.793,87.910,2.650,2168.580
126.706,90.487,2.650,2168.684
126.379,90.773,2.650,2168.697
126.008,90.994,2.650,2168.711
125.603,91.146,2.650,2168.724
125.177,91.224,2.650,2168.738
122.105,91.236,2.650,2168.834
121.754,91.264,2.650,2168.845
121.383,91.345,2.650,2168.857
121.018,91.478,2.650,2168.869
120.650,91.676,2.650,2168.882
120.339,91.902,2.650,2168.894
120.123,92.100,2.650,2168.904
119.808,92.469,2.650,2168.919
119.550,92.891,2.650,2168.934
119.365,93.337,2.650,2168.949
119.291,93.598,2.650,2168.958
119.217,94.068,2.650,2168.973
119.197,94.821,2.650,2168.997
119.114,95.795,2.650,2169.027
119.082,95.889,2.650,2169.030
118.995,95.922,2.650,2169.033
116.237,95.922,2.650,2169.120
116.151,95.889,2.650,2169.123
116.110,95.839,2.650,2169.125
116.058,95.340,2.650,2169.140
116.004,94.074,2.650,2169.180
115.975,93.830,2.650,2169.188
115.924,93.575,2.650,2169.196
115.775,93.115,2.650,2169.211
115.550,92.674,2.650,2169.227
115.259,92.274,2.650,2169.242
114.906,91.921,2.650,2169.258
114.470,91.613,2.650,2169.274
114.132,91.447,2.650,2169.286
113.862,91.351,2.650,2169.295
113.361,91.249,2.650,2169.311
110.045,91.224,2.650,2169.415
109.618,91.146,2.650,2169.429
109.213,90.994,2.650,2169.442
108.842,90.773,2.650,2169.456
108.516,90.488,2.650,2169.470
106.591,88.094,2.650,2169.566
106.350,87.837,2.650,2169.577
106.056,87.597,2.650,2169.589
105.724,87.394,2.650,2169.601
105.340,87.231,2.650,2169.614
104.969,87.129,2.650,2169.626
104.680,87.083,2.650,2169.635
104.196,87.067,2.650,2169.651
103.704,87.128,2.650,2169.666
103.240,87.262,2.650,2169.681
102.990,87.367,2.650,2169.690
102.577,87.601,2.650,2169.705
101.975,88.055,2.650,2169.728
101.162,88.598,2.650,2169.759
101.068,88.631,2.650,2169.762
100.988,88.584,2.650,2169.765
99.262,86.419,2.650,2169.852
99.236,86.339,2.650,2169.854
99.268,86.264,2.650,2169.857
99.612,85.925,2.650,2169.872
100.568,85.093,2.650,2169.912
100.749,84.910,2.650,2169.920
101.046,84.528,2.650,2169.935
101.286,84.095,2.650,2169.951
101.455,83.630,2.650,2169.966
101.549,83.143,2.650,2169.982
101.564,82.654,2.650,2169.997
101.505,82.184,2.650,2170.012
101.322,81.625,2.650,2170.030
101.061,81.166,2.650,2170.047
99.081,78.657,2.650,2170.147
98.876,78.275,2.650,2170.161
98.742,77.864,2.650,2170.174
98.684,77.436,2.650,2170.188
98.703,77.003,2.650,2170.201
99.375,74.006,2.650,2170.298
99.425,73.657,2.650,2170.309
99.430,73.278,2.650,2170.321
99.381,72.892,2.650,2170.333
99.270,72.489,2.650,2170.346
99.118,72.136,2.650,2170.358
98.974,71.881,2.650,2170.367
98.684,71.492,2.650,2170.382
98.330,71.146,2.650,2170.398
97.936,70.866,2.650,2170.413
97.699,70.737,2.650,2170.421
97.261,70.562,2.650,2170.436
96.028,70.224,2.650,2170.476
95.572,70.068,2.650,2170.491
95.510,70.013,2.650,2170.494
95.498,69.930,2.650,2170.497
96.114,67.231,2.650,2170.583
96.166,67.154,2.650,2170.586
96.265,67.144,2.650,2170.589
97.233,67.279,2.650,2170.620
97.972,67.427,2.650,2170.644
98.447,67.459,2.650,2170.659
98.717,67.446,2.650,2170.667
99.194,67.365,2.650,2170.682
99.663,67.206,2.650,2170.698
100.091,66.982,2.650,2170.713
100.313,66.830,2.650,2170.721
100.621,66.564,2.650,2170.734
100.862,66.294,2.650,2170.746
101.090,65.956,2.650,2170.758
101.262,65.598,2.650,2170.771
101.375,65.242,2.650,2170.783
102.071,62.250,2.650,2170.879
102.241,61.851,2.650,2170.892
102.479,61.491,2.650,2170.906
102.778,61.178,2.650,2170.920
103.129,60.923,2.650,2170.933
106.003,59.520,2.650,2171.033
106.247,59.365,2.650,2171.043
106.492,59.170,2.650,2171.052
106.701,58.963,2.650,2171.062
106.898,58.720,2.650,2171.071
107.102,58.394,2.650,2171.083
107.298,57.952,2.650,2171.099
107.425,57.473,2.650,2171.114
107.475,56.980,2.650,2171.130
107.447,56.486,2.650,2171.145
107.345,56.013,2.650,2171.160
107.261,55.769,2.650,2171.168
106.760,54.605,2.650,2171.208
106.598,54.151,2.650,2171.223
106.602,54.069,2.650,2171.226
106.659,54.008,2.650,2171.228
109.154,52.807,2.650,2171.315
109.247,52.799,2.650,2171.318
109.316,52.870,2.650,2171.321
109.814,53.711,2.650,2171.352
110.159,54.381,2.650,2171.376
110.430,54.772,2.650,2171.390
110.605,54.971,2.650,2171.399
110.852,55.200,2.650,2171.409
111.175,55.441,2.650,2171.422
111.608,55.674,2.650,2171.437
112.074,55.837,2.650,2171.453
112.486,55.914,2.650,2171.466
112.847,55.935,2.650,2171.477
113.253,55.902,2.650,2171.490
113.640,55.813,2.650,2171.503
113.989,55.680,2.650,2171.514
116.762,54.358,2.650,2171.611
117.180,54.243,2.650,2171.624
117.610,54.204,2.650,2171.638
118.041,54.243,2.650,2171.651
118.459,54.358,2.650,2171.665
121.348,55.730,2.650,2171.765
121.622,55.824,2.650,2171.774
121.927,55.894,2.650,2171.784
122.219,55.928,2.650,2171.793
122.542,55.932,2.650,2171.803
123.114,55.846,2.650,2171.822
123.611,55.675,2.650,2171.838
124.049,55.440,2.650,2171.854
124.442,55.140,2.650,2171.869
124.776,54.790,2.650,2171.884
124.933,54.583,2.650,2171.892
125.065,54.375,2.650,2171.900
125.663,53.258,2.650,2171.940
125.926,52.832,2.650,2171.956
125.994,52.799,2.650,2171.958
126.088,52.817,2.650,2171.961
128.528,53.992,2.650,2172.046
128.626,54.066,2.650,2172.050
128.613,54.175,2.650,2172.053
128.266,55.088,2.650,2172.084
127.957,55.775,2.650,2172.107
127.817,56.242,2.650,2172.123
127.750,56.733,2.650,2172.138
127.761,57.228,2.650,2172.154
127.848,57.703,2.650,2172.169
127.926,57.960,2.650,2172.177
128.095,58.351,2.650,2172.191
128.375,58.795,2.650,2172.207
128.785,59.222,2.650,2172.226
129.219,59.522,2.650,2172.242
132.092,60.923,2.650,2172.342
132.443,61.178,2.650,2172.356
132.742,61.491,2.650,2172.370
132.980,61.851,2.650,2172.383
133.150,62.250,2.650,2172.397
133.845,65.241,2.650,2172.493
133.951,65.578,2.650,2172.504
134.112,65.921,2.650,2172.516
134.323,66.248,2.650,2172.528
134.598,66.562,2.650,2172.541
134.888,66.815,2.650,2172.553
135.129,66.981,2.650,2172.563
135.558,67.206,2.650,2172.578
136.027,67.365,2.650,2172.593
136.504,67.446,2.650,2172.608
136.774,67.459,2.650,2172.617
137.249,67.427,2.650,2172.632
137.988,67.279,2.650,2172.655
138.956,67.144,2.650,2172.686
139.054,67.154,2.650,2172.689
139.107,67.231,2.650,2172.692
139.716,69.959,2.650,2172.780
139.948,70.319,2.650,2172.780
